postcode,shopcode,flydist,distance,duration
34280,34470,6526,10173,1042
34280,30001,37645,48735,2456
34280,34500,66911,79932,3599
34280,84140,77933,96361,4941
34290,34500,8659,11676,778
34290,34470,53220,75600,3080
34290,11000,83772,108896,3737
34300,34500,19339,23671,1609
34300,34470,47076,65466,3063
34300,30001,90516,111603,4288
34310,34500,20073,26437,1815
34310,11000,57313,72999,3904
34320,34500,20844,27349,1956
34320,34470,50656,77188,3694
34330,34500,48202,78110,4946
34340,34500,23802,26882,2048
34340,34470,39579,49031,2782
34340,30001,83030,95168,4006
34350,34500,10766,18595,1417
34350,34470,67094,78430,3412
34350,11000,74131,97256,3631
34360,34500,30143,39352,2516
34360,11000,53092,76230,4485
34370,34500,12954,21533,1275
34370,34470,70955,85849,3603
34380,34470,30022,55341,3619
34390,34500,34822,56454,3321
34390,34470,81770,106707,5793
34400,30001,24607,30613,1549
34400,34470,18998,26360,1597
34400,34500,78752,91899,3787
34410,34500,8567,12076,794
34410,34470,62288,73106,3072
34410,11000,78469,97972,3628
34420,34500,7039,9305,704
34420,34470,57778,70334,2981
34420,11000,81870,103630,3639
34430,34470,8451,12169,1054
34430,30001,50735,58073,2362
34430,34500,52655,63732,2612
34430,84140,92068,105699,4847
34440,34500,12827,22000,1324
34440,34470,73222,81550,3404
34440,11000,65501,85285,3485
34440,30001,116112,127688,4628
34450,34500,12636,16200,1088
34450,34470,52369,61198,2790
34450,30001,95781,107336,4014
34460,34500,22715,30062,2109
34460,34470,74307,98196,4769
34470,34470,2155,2694,390
34470,30001,43515,54535,2214
34470,34500,61030,77411,3132
34470,84140,83875,102161,4698
34480,34500,16643,22964,1350
34480,34470,60654,89543,3900
34490,34500,15422,18963,1324
34490,34470,66391,85542,3874
34500,34500,1541,3831,473
34500,34470,61942,69400,3017
34500,11000,76007,102696,3674
34510,34500,17438,22316,1474
34510,34470,43634,59162,2683
34510,30001,86859,105299,3908
34520,34500,55928,88965,4100
34530,34500,24258,29881,1677
34530,34470,36742,46262,2680
34530,30001,79100,92399,3904
34540,34470,23749,28934,1611
34540,34500,37405,48069,2016
34540,30001,67183,75072,2835
34540,11000,114509,134655,4435
34550,34500,13174,15925,1077
34550,34470,48594,54814,2562
34550,30001,91864,100951,3786
34560,34470,25558,37406,1966
34560,34500,35212,42779,2204
34560,30001,68098,83543,3190
34560,11000,111351,143126,4790
34570,34470,18156,25636,2103
34570,34500,48320,68841,2816
34570,30001,56041,69037,3481
34570,11000,122230,163684,5669
34590,34470,17903,23524,1394
34590,30001,27210,35405,1784
34590,34500,78337,100651,4160
34600,34500,28105,36166,2071
34600,34470,62957,83929,4413
34610,34500,39260,53485,3600
34610,34470,76158,103738,6073
34620,34500,16888,23729,1490
34620,34470,75153,88045,3818
34630,34500,12666,16872,1140
34630,34470,47895,56516,2505
34630,30001,90849,102653,3729
34650,34500,42441,55596,3551
34650,34470,61321,80365,4327
34660,34470,18694,24841,2109
34660,34500,43195,60584,2948
34660,30001,60172,70681,3492
34660,11000,118622,147170,5368
34670,34470,11631,15108,1059
34670,30001,32501,42611,1853
34670,34500,70820,80433,3381
34670,84140,74073,90237,4338
34680,34470,13784,18240,1683
34680,34500,51263,74107,2700
34680,30001,52431,64763,3073
34680,11000,125939,168949,5553
34690,34470,14125,21244,1643
34690,34500,46442,57882,2730
34690,30001,57083,64529,3039
34690,11000,122800,144468,5149
34700,34500,44244,68177,2845
34700,34470,50977,70393,3493
34700,30001,82304,113794,4871
34710,34500,11127,20985,1317
34710,34470,70513,80610,3361
34710,11000,69280,99435,3579
34710,30001,113644,126747,4585
34720,34500,19251,27939,1536
34720,34470,46579,69891,3257
34720,11000,90862,122781,4388
34725,34500,39701,49155,2225
34725,34470,37949,47309,2709
34725,30001,72891,90710,4087
34730,34470,15645,30346,1594
34730,30001,41830,56813,2272
34730,34500,63350,95671,3916
34740,34470,9550,22151,1640
34740,30001,36619,50351,2228
34740,34500,66715,89208,3872
34750,34470,8497,13100,1075
34750,30001,51920,61865,2674
34750,34500,52514,69182,3079
34750,84140,92442,109490,5159
34760,34500,3079,6763,682
34760,34470,58569,75180,3368
34760,11000,78721,108476,4025
34770,34470,19451,29556,1993
34770,34500,41135,51034,2332
34770,30001,62734,78037,3152
34770,11000,117894,137620,4752
34790,34470,14069,26943,1991
34790,30001,49465,60456,3014
34790,34500,54778,77305,3014
34790,84140,91567,108082,5499
34800,34500,30777,43267,2221
34800,34470,44964,60477,3139
34800,30001,82367,103878,4518
34810,34500,21675,27346,1927
34810,34470,39517,46697,2585
34810,30001,82822,92834,3809
34820,34470,14803,24256,1475
34820,30001,38266,50723,2154
34820,34500,66334,89580,3798
34830,34470,10103,14818,1431
34830,30001,41562,50003,2445
34830,34500,62089,88984,3720
34850,34500,21902,32122,2031
34850,34470,38931,45555,2687
34850,30001,82144,91693,3911
34880,34470,10889,14400,1378
34880,30001,52067,60962,2784
34880,34500,51237,66620,3033
34880,84140,93672,108588,5269
34920,34470,8410,13735,1183
34920,30001,38931,45318,2141
34920,34500,64418,79286,3542
34920,84140,80751,92944,4626
34970,34470,3089,3920,486
34970,30001,46508,54424,2295
34970,34500,57436,68221,2880
34970,84140,87311,102050,4780
34980,34470,16604,28237,1987
34980,30001,47643,62870,2737
34980,34500,57777,81788,3279
34980,84140,89835,110496,5222
34990,34470,12462,18264,1542
34990,34500,53211,76020,2817
34990,30001,50462,61665,2921
34990,84140,92416,109291,5406
35000,35000,2940,3781,748
35000,44800,96102,108091,4518
35111,35000,53769,65392,2679
35111,14120,129722,156566,5520
35113,35000,23754,32108,1537
35113,72650,117162,126788,4329
35114,35000,57236,66612,2727
35114,14120,129462,162170,5940
35120,35000,48366,71975,2758
35120,14120,124711,148577,5296
35130,35000,41071,47832,2360
35130,49070,68942,83996,3700
35131,35000,8819,12244,850
35131,44800,87010,97065,3706
35132,35000,2415,4367,551
35132,44800,97176,111475,4302
35133,35000,48384,53086,2262
35133,72650,106490,128444,4919
35134,35000,34067,43898,1945
35134,49070,75576,90011,3946
35135,35000,9098,12065,651
35135,44800,92707,107722,3978
35136,35000,3509,5073,379
35136,44800,92333,105003,3939
35137,35000,18009,20101,907
35137,44800,106837,126164,4655
35140,35000,31638,38586,1657
35140,44800,117036,141411,5226
35150,35000,22542,28306,1404
35150,44800,80929,96771,4019
35160,35000,16768,21194,1198
35160,44800,97635,119659,4670
35170,35000,9274,11530,754
35170,44800,87017,99526,3877
35190,35000,27535,32246,1364
35190,44800,121861,138310,5112
35200,35000,2940,3781,748
35200,44800,96102,108091,4518
35210,35000,42950,55394,2697
35210,72650,102389,113803,4542
35220,35000,25735,30384,1543
35220,72650,114977,131792,4499
35230,35000,11571,16049,882
35230,44800,85412,97932,3696
35235,35000,11553,15215,873
35235,44800,100962,115434,4328
35240,35000,33368,40322,1830
35240,49070,75298,90204,4030
35250,35000,18201,24214,1228
35250,44800,111936,131398,4955
35260,35000,64885,73658,3071
35260,14120,126239,169790,6485
35270,35000,35500,42675,1878
35270,44800,131281,148739,5626
35290,35000,34841,43773,1918
35290,56100,100806,115013,4870
35300,35000,47535,52460,2187
35300,72650,106653,127738,4875
35310,35000,11827,15437,1027
35310,44800,92338,113901,4499
35320,35000,25929,32125,1391
35320,44800,71502,85363,3230
35320,49070,86369,100733,4414
35330,35000,30526,35280,1729
35330,44800,78664,96726,4310
35340,35000,20204,23972,1191
35340,44800,106138,126797,4761
35350,35000,61449,69394,2800
35350,14120,130856,166421,6211
35360,35000,27681,31057,1389
35360,44800,112724,137121,5137
35370,35000,44071,49911,2271
35370,72650,97052,113615,4008
35380,35000,30496,34735,1773
35380,56100,100591,123343,4651
35390,35000,40232,44614,1702
35390,44800,55838,63715,2454
35390,49070,88154,138697,4676
35400,35000,62283,68773,2638
35400,14120,135946,174312,6153
35410,35000,16253,19599,992
35410,44800,89277,110213,4228
35420,35000,57527,72407,2846
35420,14120,99601,141606,5295
35430,35000,55140,60864,2337
35430,14120,136040,166403,5852
35440,35000,24438,29817,1732
35440,44800,119957,135881,5479
35450,35000,31548,43559,1871
35450,72650,112088,131322,4694
35460,35000,42444,58080,2145
35460,14120,114932,149990,5053
35470,35000,30095,34148,1324
35470,44800,65755,75631,2842
35470,49070,91014,109513,4961
35480,35000,32004,40151,1564
35480,44800,65577,77297,3073
35480,49070,96922,116125,5200
35490,35000,29554,36388,1638
35490,44800,120969,143571,5364
35500,35000,39562,50803,2221
35500,72650,101455,114677,3876
35510,35000,9309,15572,887
35510,44800,96973,111229,4215
35520,35000,12056,15547,827
35520,44800,107784,121611,4575
35530,35000,17187,20496,830
35530,44800,95381,116153,4158
35540,35000,47261,56044,2254
35540,14120,135279,162321,5819
35550,35000,39113,43989,1955
35550,44800,66758,84314,3675
35560,35000,36672,46671,2286
35560,14120,124099,149659,5682
35580,35000,18516,22673,1197
35580,44800,81182,98696,3867
35590,35000,10330,14786,879
35590,44800,101169,120850,4626
35600,35000,52031,59920,2531
35600,44800,60095,73980,3261
35600,56100,100985,128014,5367
35610,35000,49491,60684,3038
35610,14120,116020,139022,4988
35620,35000,34786,43867,1755
35620,44800,62969,78751,3220
35620,49070,80072,94439,4350
35630,35000,20155,24825,1029
35630,44800,115395,130889,4776
35640,35000,43453,51845,2128
35640,49070,65349,76535,3160
35640,44800,68925,84941,3711
35650,35000,4620,5806,582
35650,44800,95235,109736,4268
35660,35000,45044,52011,2243
35660,44800,57560,77805,3269
35660,49070,101231,114688,5708
35680,35000,33084,46839,1913
35680,72650,109095,125370,4131
35690,35000,15601,22090,1065
35690,44800,100101,117747,4392
35700,35000,2940,3781,748
35700,44800,96102,108091,4518
35720,35000,38511,45812,1755
35720,44800,133515,151875,5502
35730,35000,58545,70877,2836
35730,14120,144014,176165,6328
35740,35000,6581,8449,684
35740,44800,101290,114513,4432
35750,35000,24442,33656,1707
35750,56100,107996,133292,5068
35760,35000,5995,8678,562
35760,44800,101230,114742,4309
35770,35000,10472,13163,691
35770,44800,89433,103776,3928
35780,35000,60741,71992,2810
35780,14120,141624,177530,6325
35800,35000,63390,76023,3061
35800,14120,144503,182769,6657
35830,35000,9937,12680,869
35830,44800,103766,118744,4617
35850,35000,17049,22154,1205
35850,44800,110219,128218,4953
35870,35000,56425,68258,2707
35870,14120,141282,173546,6199
35890,35000,17707,21900,1133
35890,44800,78149,91434,3462
35890,49070,97878,118951,5394
35960,35000,54691,70991,2845
35960,14120,125259,157107,5626
36000,36250,2553,3407,376
36000,87222,114056,126003,4656
36100,36250,25328,32781,1945
36100,18390,45471,54890,3259
36100,45400,113186,139243,5370
36110,36250,21411,24253,1427
36110,18390,65194,96482,3975
36120,36250,19192,24753,1610
36120,18390,58107,73680,3878
36130,36250,9763,16224,1121
36130,18390,61479,71383,4030
36140,36250,38536,51091,2806
36140,87222,82925,103592,4746
36150,36250,32171,42861,1697
36150,18390,51864,80662,3285
36150,45400,96299,120185,4094
36160,36250,46775,54271,3043
36160,18390,74696,86323,4602
36170,36250,41195,50957,2039
36170,87222,72778,83296,3220
36170,86000,84104,104372,5397
36180,36250,31013,41520,2303
36180,37174,64548,77474,3855
36190,36250,35577,49697,2511
36190,87222,78138,95851,4006
36200,36250,23089,28774,1184
36200,87222,89384,103200,3606
36210,36250,44944,60962,2629
36210,37174,76601,90017,3941
36220,36250,50788,61035,3316
36220,86000,51368,63378,3806
36230,36250,24755,32503,2032
36230,87222,96876,125103,4816
36240,36250,35760,46775,2650
36240,37174,60328,72516,3574
36240,18390,83433,119078,5322
36250,36250,4986,17278,1997
36250,18390,75090,126601,5729
36260,36250,37386,53223,2612
36260,18390,37930,44346,2865
36260,45400,98450,119034,4465
36270,36250,38086,47750,2057
36270,87222,74334,86760,3425
36270,18390,100071,161939,5950
36290,36250,38106,42997,2139
36290,86000,67144,87957,4035
36300,36250,42967,51171,2460
36300,86000,60194,73635,3846
36310,36250,51113,61911,2968
36310,87222,67884,80910,3560
36310,86000,74025,90647,4579
36320,36250,12632,20966,1191
36320,18390,78466,121097,4659
36330,36250,8930,12098,1150
36330,87222,104348,121104,4726
36340,36250,26361,32826,1992
36340,87222,88584,117338,4480
36350,36250,12221,13613,1076
36350,87222,102676,116689,4368
36360,36250,42796,52322,3090
36360,37174,57875,80391,3809
36370,36250,46236,59368,2639
36370,87222,80572,100852,4166
36400,36250,34597,39425,2489
36400,18390,63302,71748,3769
36500,36250,20913,31866,1548
36500,37174,75286,91185,4642
36600,36250,41835,47971,2660
36600,37174,65103,90028,3791
36700,36250,41325,52202,2648
36700,37174,55115,63599,3607
36800,36250,27143,32130,1581
36800,87222,92922,110405,4183
37000,37174,6716,8851,854
37000,72650,82352,105211,3365
37000,86000,90826,98475,3617
37100,37174,6716,8851,854
37100,72650,82352,105211,3365
37100,86000,90826,98475,3617
37110,37174,31663,37034,2153
37110,45400,83990,103059,3595
37110,72650,74040,101814,3602
37120,37174,43235,51133,2530
37120,86000,44354,60825,2764
37120,49070,91320,120709,5206
37130,37174,24351,35099,1790
37130,49070,76708,114704,4170
37140,37174,40161,56168,2390
37140,49070,63374,84814,3102
37140,72650,84749,134349,4335
37150,37174,25627,34508,1793
37150,86000,93271,118782,4316
37160,37174,38974,50577,2497
37160,86000,49260,56187,2739
37160,36250,76130,90091,4890
37170,37174,1137,1690,231
37170,86000,84260,93846,3514
37170,72650,89582,113253,3839
37190,37174,19921,28017,1435
37190,86000,71190,85717,3651
37200,37174,6716,8851,854
37200,72650,82352,105211,3365
37200,86000,90826,98475,3617
37210,37174,13972,20025,1731
37210,72650,83954,108286,3895
37220,37174,30656,42471,2136
37220,86000,57260,75894,3057
37220,49070,88681,110832,4759
37230,37174,14558,27049,1668
37230,72650,75913,100958,3803
37240,37174,28782,31469,2125
37240,86000,62556,82159,3402
37240,36250,73322,88562,4448
37250,37174,9107,10351,946
37250,86000,76056,85648,3141
37250,72650,96781,126023,4360
37260,37174,12065,16556,1481
37260,86000,73081,90825,3554
37260,49070,96194,125048,4637
37270,37174,11795,19399,1271
37270,86000,89928,105777,4001
37290,86000,50760,68713,2997
37290,36250,55890,64541,3265
37290,37174,58223,64167,3792
37300,37174,3801,5955,627
37300,86000,82973,94785,3526
37300,72650,87438,116876,4006
37310,37174,21952,26752,1632
37310,86000,79769,96459,3940
37320,37174,11655,13614,1342
37320,86000,77391,92872,3791
37330,37174,36469,49178,2552
37330,72650,58719,75838,3107
37330,49070,70251,82030,3921
37340,37174,30855,43353,2136
37340,49070,70393,83879,3919
37350,86000,51426,65655,3200
37350,37174,46848,54030,3276
37350,36250,63786,75055,3736
37360,37174,23303,31093,1654
37360,72650,65280,83572,2820
37360,45400,108379,133860,4475
37370,37174,33091,45131,2544
37370,72650,56071,73355,3323
37370,45400,105111,138155,4986
37380,37174,22242,25702,1737
37380,72650,74926,100039,3646
37390,37174,15023,27120,1665
37390,72650,74037,90680,3271
37390,45400,105915,120933,4389
37400,37174,21997,40769,2026
37400,45400,90905,110479,4067
37420,37174,39547,51899,2696
37420,49070,68419,89221,3428
37420,86000,67938,82880,4297
37460,37174,42984,56723,2907
37460,36250,53493,64154,3622
37500,37174,40978,47406,2522
37500,49070,73207,96719,3871
37510,37174,11008,17070,1144
37510,86000,82338,104298,3873
37520,37174,6942,14418,893
37520,86000,87858,100898,3772
37530,37174,26983,49130,2324
37530,45400,84531,103290,3602
37540,37174,9595,17318,1109
37540,72650,79010,98375,3669
37550,37174,3306,5072,693
37550,72650,87957,110595,3796
37600,37174,38223,46589,2664
37600,36250,58027,72157,3758
37700,37174,6847,10953,1250
37700,72650,85239,109868,3733
37800,37174,28658,33850,1646
37800,86000,56016,67272,2568
37800,72650,111336,142849,4866
38000,38400,3796,4501,979
38000,73230,47135,58733,2656
38000,26000,67163,89608,3373
38000,69800,83758,95276,3600
38000,74330,88312,109537,4487
38070,69800,14159,17190,940
38070,69760,33152,44627,2134
38070,73230,65918,77834,2933
38070,38400,72288,90797,3272
38070,42480,61823,81473,3524
38080,69800,22998,28999,1302
38080,69760,41852,56436,2496
38080,73230,56855,67896,2680
38080,38400,64345,80859,3019
38080,74330,75152,106490,3881
38090,69800,19891,27188,1495
38090,69760,38859,54624,2689
38090,73230,62196,76433,3254
38090,38400,66457,89396,3593
38090,42480,63987,91471,4078
38100,38400,3796,4501,979
38100,73230,47135,58733,2656
38100,26000,67163,89608,3373
38100,69800,83758,95276,3600
38100,74330,88312,109537,4487
38110,69800,41403,47114,1999
38110,73230,38774,52398,2353
38110,38400,49550,77837,3087
38110,69760,59954,74550,3193
38110,74330,63267,90992,3553
38112,38400,19777,43623,3138
38112,26000,51054,67057,4059
38113,38400,16193,28351,1619
38113,26000,63493,79172,3003
38113,69800,70317,84840,3229
38113,73230,43451,83006,3553
38113,69760,89207,112277,4423
38114,38400,23305,62087,3905
38118,69800,29305,42210,2990
38118,69760,43199,67081,3966
38119,38400,23137,36072,2118
38119,73230,67594,90726,4052
38120,38400,10941,22613,1696
38120,26000,69638,87316,3527
38120,73230,39446,77267,3629
38121,69800,28578,39221,1599
38121,69760,38667,46425,1976
38121,26000,58851,71414,2521
38121,42480,37920,61492,2604
38121,73230,87824,126460,4580
38122,69800,31218,51338,2838
38122,69760,46286,58542,3215
38122,26000,54222,77187,3475
38122,42480,51110,73609,3843
38130,38400,5861,8558,703
38130,73230,50918,63212,2636
38130,26000,65388,93218,3401
38130,69800,86297,98885,3628
38134,38400,20519,36644,2030
38134,73230,31931,41103,2856
38134,26000,74261,88841,3518
38134,69800,68703,88422,3563
38134,74330,71290,85806,4386
38138,69800,29506,46267,2332
38138,69760,41328,53472,2710
38138,26000,56415,78481,3088
38138,42480,41711,68538,3337
38138,38400,75876,102788,4767
38140,38400,29730,46754,2063
38140,69800,56675,66040,2465
38140,73230,43920,84958,3263
38140,26000,62446,93562,3275
38140,69760,75574,93477,3659
38142,38400,33002,75178,4579
38144,38400,21498,35751,2184
38144,73230,66829,90405,4118
38150,26000,46420,58807,2561
38150,69800,39593,55341,2877
38150,69760,51121,62545,3255
38150,42480,42814,77611,3882
38160,26000,37208,45720,2219
